Sl.No	Thread No	ITEM	 TIME (in Microseconds)
427 		 1 		 Maach 	 26551
428 		 1 		   Dal 	 26586
429 		 3 		 Bhaat 	 26619
430 		 3 		 Maach 	 26716
431 		 2 		   Dal 	 26755
432 		 2 		 Bhaat 	 26781
433 		 1 		 Maach 	 26812
434 		 1 		   Dal 	 26846
435 		 3 		 Bhaat 	 26879
436 		 3 		 Maach 	 26969
437 		 2 		   Dal 	 27002
438 		 2 		 Bhaat 	 27030
439 		 1 		 Maach 	 27060
440 		 1 		   Dal 	 27095
441 		 3 		 Bhaat 	 27120
442 		 3 		 Maach 	 27216
443 		 1 		 Maach 	 27252
444 		 1 		   Dal 	 27276
445 		 2 		   Dal 	 27301
446 		 2 		 Bhaat 	 27327
447 		 3 		 Bhaat 	 27371
448 		 3 		 Maach 	 27474
449 		 1 		 Maach 	 27509
450 		 1 		   Dal 	 27535
451 		 2 		   Dal 	 27559
452 		 2 		 Bhaat 	 27588
453 		 3 		 Bhaat 	 27721
454 		 3 		 Maach 	 27863
455 		 1 		 Maach 	 27903
456 		 1 		   Dal 	 27958
457 		 2 		   Dal 	 27991
458 		 2 		 Bhaat 	 28012
459 		 3 		 Bhaat 	 28038
460 		 3 		 Maach 	 28118
461 		 2 		   Dal 	 28151
462 		 2 		 Bhaat 	 28175
463 		 1 		 Maach 	 28196
464 		 1 		   Dal 	 28224
465 		 3 		 Bhaat 	 28251
466 		 3 		 Maach 	 28333
467 		 2 		   Dal 	 28364
468 		 2 		 Bhaat 	 28387
469 		 1 		 Maach 	 28407
470 		 1 		   Dal 	 28432
471 		 3 		 Bhaat 	 28460
472 		 3 		 Maach 	 28542
473 		 2 		   Dal 	 28573
474 		 2 		 Bhaat 	 28596
475 		 1 		 Maach 	 28615
476 		 1 		   Dal 	 28640
477 		 3 		 Bhaat 	 28669
478 		 3 		 Maach 	 28762
479 		 2 		   Dal 	 28797
480 		 2 		 Bhaat 	 28819
481 		 1 		 Maach 	 28839
482 		 1 		   Dal 	 28864
483 		 3 		 Bhaat 	 28895
484 		 3 		 Maach 	 28979
485 		 2 		   Dal 	 29012
486 		 2 		 Bhaat 	 29034
487 		 1 		 Maach 	 29054
488 		 1 		   Dal 	 29079
489 		 3 		 Bhaat 	 29108
490 		 3 		 Maach 	 29190
491 		 2 		   Dal 	 29221
492 		 2 		 Bhaat 	 29245
493 		 1 		 Maach 	 29264
